label,text
anger,"when i was accused by my brother of having stolen a 5 kwatcha note from my mother 's bag i was beaten up for this , the money was found later"
anger,"disagreements with mother when i moved from kankaanpss , she had promised to help me move but broke her promise because of some hindrance"
anger,i was enjoying the company of bird life while i was eating lunch in a park when a group of people began throwing sticks at some of the birds for no reason other than the satisfaction of seeing them being scared away
anger,"my flatmate was asking questions about my relationship with my boyfriend , whether i was n't treating him as unfairly as i claimed he 'd been treating me as a result , i was angered , and became defensive"
anger,i am currently taking cs 50p i had to finish a couple of assignments but i was hindered because i could not get a passing score on my program
anger,when the bus driver failed to stop and pick me up at a bus stop
anger,i was angry at a university tutorial when an ignorant loudmouth persisted in trying to dominate the conversation
anger,"when i left after the examination to enter the university , and even though i had studied the whole year i made a bad exam"
anger,meddlesomeness of my mother about the way i live she thinks i am to free in my behavior for instance when a boyfriend stays the night
anger,"a friend told me it would be better for me not to be on familiar terms with another friend , although , in my opinion he had no reason to say such things he only said so hoping that i would search support from him \( that , however , was not necessary \)"
anger,i caught a peeping tom at my window when i was getting undressed
anger,"when i was forced to call the telephone company about a bill concerning a disconnected phone belonging to my landlord the bill was four months overdue and in the meanwhile he had been using my phone , he seemed to have no intention of having his own phone reconnected"
anger,my best friend at school told lies about me to a boy i was seeing and went out with him herself
anger,"when i was blamed for some of my attributes which are very often misunderstood , especially when one is very frank"
anger,my employer took too many aspirins for a bad back and also drank an enormous amount of spirit this was dangerous and he did not understand that he had done anything wrong
anger,"there was a sofa in my flat which belonged to the old tenants who were acquaintances it should have been picked up a year ago but they had postponed it eventually they decided on one date and i stayed at home despite the fact that i had other things to do they did not come , nor did they call and they still have not got in touch with me"
anger,i remember that when i was in school i saw a case of partiality one of the teachers gave private coaching classes to some girls and she would give these girls extra attention in class and would ignore the others
anger,"one of my friends asked me to go shopping with her , another friend of hers was also coming along during the outing they kept talking to each other and i felt left out , even when i tried to talk to them they seemed not to listen to me and did not pay me much attention"
anger,"a girl whom i trusted and with whom i had shared personal , confidential matters twisted the facts and told it to a common friend of ours when this common friend told me the version my friend had told her , i was angry"
anger,"unjust accusations directed at me and my way of acting , by someone close to me"
anger,it was in march 1985 when one of my fellow students borrowed my wristwatch and after sometime he broke a glass of that watch i got angry when he was telling me but the anger did n't take long to fade
anger,being insulted by my roommate
anger,when someone took my things without having asked for my permission
anger,"a person walking his dog allowed it to defecate on the footpath outside my house although it had happened before , this was the first time i had witnessed it all the skills i had learnt from py 263 were thrown out the window when his indifference to my protestation was obvious to me"
anger,"a friend of mine came to visit and stayed with my roommate and me my roommate and she became good friends after she left , he did n't talk too highly of her"
anger,this situation keeps occurring when my little sister disagrees with me or vice versa we have very similar temperaments and i always end up feeling angry at her and myself for fighting so much over unimportant trivial matters
anger,when the paramilitary was sent to the unza and it started using tear gas and started intimidating the students without any provocation
anger,"at school , a couple of years ago , a so called acquaintance told lies about me to a teacher i was told about it by friends who overheard the conversation"
anger,"without my permission , my son had made popcorn after coming back from school the consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease \?"
anger,when they changed my office to another room without my agreement
anger,when a boy tried to fool me so he would be ok trying to show me that he is a gook boy
anger,"i am a school teacher one of the classes does not obey me at all , keeps on talking , does no work one afternoon , everything went wrong , and i got exceedingly angry"
anger,a relative of mine had come to see my husband to talk to him about a problem concerning his sister and me i was angry because this relative of mine did not dare to speak to me and instead spoke to my husband i got to know about it later the same day
anger,i kicked the chair in the classroom to express my anger
anger,"i moved to a flat a friend who had lived there before , had left the flat in a terrible mess i was very angry about that sloppiness and impudence"
anger,during the short period of my unemployment about six years back
anger,"a few weeks back , as i was in a hurry to leave the house , i left some of my things lying around this is something i never do my uncle , who lives with us , as we live in a joint family , remarked that we were always doing things like this this really got me mad"
anger,"a friend of mine ridiculed me , telling me that i would never accomplish anything i felt that he had interfered with my life"
anger,"i typed up a letter for this physician at work she did n't care for my style , even though she was not using correct english i told her it was her letter and we would do it her way"
anger,"my nephew is a deaf and also hyperactive boy i had been responsible for looking after him for a full day , and was very tired then he suddenly grabbed a knife and stabbed me in the leg i got so angry that i did n't feel any pain"
anger,i was angry when somebody stole my half petticoat
anger,"i was annoyed this particular day as it seemad that the odds were not in my favour my grandfather added fuel to the fire , when i had an important appointment so i unleashed my anger on him"
anger,finding that a subordinate at work was still not willing to cooperate after discussions to try and resolve an attitude problem
anger,"i went singing with a group of young people on january 6th \( the three magi \) , a local custom called star singing one of the girls , my girlfriend , broke the star being the accompanying person , i felt very angry thinking of the consequences"
anger,"one night i could not practise my violin as my family was watching t v with the lights off , so i wanted to listen to some tapes it was dark so i asked my brother to bring me a torch , however he scolded me i was so angry that i slammed my violin on the floor"
anger,"a person close to me mistook my good intentions for bad , and therefore associated unpleasant traits to me"
anger,finding out about some girls who have been nice to the class leader in order to go to the neuropsychology lectures \( english ones \)
anger,"we were at school , in the room for audiovisual classes we were watching a film , and just behind me two classmates were bothering me with their mocking and shoves i reacted angrily \( i suppose \) by hitting one of them"
anger,"i entrusted a friend with the delivery of some money to my father , however he misused the money"
anger,heated discussion with spouse concerning new house
anger,"when i was studying in the library preparing for a test , two people sitting next to me talked to each other for 20 minutes there were no other seats so i could not go elsewhere and i did not want to interrupt them , so i could only be angry in my heart"
anger,at a school dance when my supposed best friend kept walking away from me whenever i came near her
anger,somebody was blaming me of a story which was not real and not true
anger,punished by a leader
anger,when my father failed to send me transport money after the closure of the school
anger,when i realized that the person i was courting had n't been really by my side for a long time already he had deceived me and i let him deceive me
anger,a certain friend tried to push me off a seat in a very violent way for no apparent reason it may be that he was excited about something
anger,i was in hainburg in december and i was angry about the politicians and the police
anger,"when a kid dropped my father 's radio cassette player , which he had just repaired"
anger,i feel anger when i see a parent beating and punishing his child in the street recently i was a withness of a similar case
anger,when a close relative is treated badly
anger,we were just about to go into the exam room and i did n't see all my writing materials plus the identification card from the place where i left them
anger,"i was on a farm with a few friends and during the talk i discovered that a friend of mine , was being betrayed by her boyfriend and a 3rd friend of ours"
anger,"i had made an appointment with three friends we had to go out together when i arrived at the place , the other persons were n't there i became very angry because i thought they were gone without me that , however , did n't appear to be the case"
anger,i was very hungry and just wanted to start eating when a friend called me who usually talks for a long time i was angry because i was prevented from eating
anger,misunderstood by friends
anger,"whenever i put myself in other 's shoes and try to make the person happy , comfort him or make friends and i am misunderstood and rejected , especially when this person is a family member or a friend"
anger,my class leader told me the university wo n't let all of us go to your lectures because we are not all english class
anger,"my peers did n't want me to meet someone during rush for fear that i would give her a bad outlook on our sororoty house i should n't have seen this , but they blew and i did"
anger,when students in our working group showed no responsibility or interest in our work
anger,after an examine i had been satisfied with
sadness,"i partly colored my hair black my mother did n't like it and reproached me to be a subversive element later on she stated that this was due to my friends as i see it , this all resulted from colouring my hair"
sadness,when i had to leave home to go to some other place to study
sadness,"when i heard about the death of frantois truffaut , the french motion picture director , on the radio i had planned to go and see his last film"
sadness,when one is alone and knows that all the others are celebrating
sadness,"when my wife died in hospital , she was pregnant and had undergone an operation"
sadness,"i had been separated from my girlfriend for about a year on her birthday i put a present in her mailbox i had spent two days choosing a suitable present for her i waited for a few days and there was no reply from her at last i received a thank you card in my mailbox on the card there was only my name , the words thank you and her signature i was very sad then"
sadness,i realized that the girl i loved had to leave me
sadness,my mother was unwell and went for many cancer tests she spent time in hospital being opened and closed many times
sadness,"i do n't know why suddenly i thought that what i was feeling for my boyfriend was not really love after almost three years being together , this matter of fact shaked me and i felt a great sorrow that i can call sadness"
sadness,often a dog which is treated very badly by his owner comes to us
sadness,"after blowing up and saying all the wrong things , i realized what i had done and hurt that person and myself"
sadness,"when a girl did not answer a question , concerning my love for her , put forward to her"
sadness,when my nephew was taken to hospital with meningitis and we did not know what would happen
sadness,i felt it when i was at home and saw a discussion without sense between my parents
sadness,at the end of my senior yr in high school i found out that a friend of mine i knew had cancer had been diagnosed as terminally ill
sadness,when i was not selected to go to the university of malawi i felt very sad
sadness,i was sad to hear that my brother had a motorbike accident
sadness,"a and i were walking along the new asia stairway to the chung chi college for our lecture and i saw him with her he put one arm around her shoulder and laugher brightly and joyfully i did not dare and did not want to look , just walked by them quickly the interest of talking to a disappeared and i just wanted to remain silent but i did not want a to know and so i left him and went to f i should have expected this to happen"
sadness,"the last time i felt sad and disappointed was when i did not do as well as i had hoped in one of the final exams as compared with the earlier exams , the questions , i think , were unjust"
sadness,i had to leave my girlfriend for 4 weeks because of my studies this happens frequently the last 24 hours before my departure are always very depressing
sadness,misunderstood deliberately by a close friend
sadness,i experienced this emotion when my grandfather passed away
sadness,after my father died suddenly of a heart attack
sadness,"i heard that a friend had died in an accident group situation: suddenly a friend came in and said have you already heard that there was a terrible consternation , silence , then everybody shouted excitedly how could that happen"
sadness,when i left my boyfriend i found another girl at his home but he did nothing to relieve the situation
sadness,"when i knew almost the same day about two great friends of mine that had serious existential crisis , and mainly when i notice that i'm in the same situation that they are , but i did n't realize it"
sadness,"this occurred when my girlfriend and i have to finish our relationship due to some circumstances between her and her family i was really sad , hurt and could n't really find any reason why am i still living is this life is all about \? this was one of few question which crept up vividly every time i thought about what had happened"
sadness,when my girlfriend left me
sadness,"i had asked the teacher to write a recommendation letter for me , but i had not provided enough information and had run short of time"
sadness,unrealisation of the desired profession \( aviator \)
sadness,when i read a lot and did not remember anything
sadness,a friend breaking up with her boyfriend
sadness,"a very close friend from victoria visited me over the holidays having enjoyed his company immensely over 10 short days , i was overwhelmed by sadness when he left to return to victoria"
sadness,"my grandmother died , and my mother called me one sunday morning in the autumn the way my mother told me about it , i hated her at that moment she sounded as if she had been waiting for the death of my grandmother i had lost a person close to me i felt guilty too as i had been bad to my grandmother of late i had not remained calm when she no longer understood everything so well"
sadness,"the day i was to receive my gold medal for the m a , my grandmother , who i loved very much , died after an illness she died a few hours before the convocation while i was attending the convocation i had to control my grief as she would not have liked me to miss it it was a day she had been waiting for , but did not get to see"
sadness,after my little sister 's graduation from high school my grandmother became very sick she passed away a few months later
sadness,when i received my s y j c results which did not allow me to get admission in engineering
sadness,finding out that my best friend could not go to university
sadness,when my aunt passed away in early 1982
sadness,i felt sad when my father was sick
sadness,"my favourite horse died we had tried our best to save him , but it was hopeless , he had to be shot"
sadness,i was all of the sudden sad when i heard that my cousin who usually paid school fees had passed away after a very short illness
sadness,when i received a letter telling me that my mother was very ill
sadness,watching a football game this remindes me of the time when my father was still alive and when we watched football games on tv together
sadness,"when i missed my train this morning , i felt sad for some time"
sadness,"departure of a very close friend for a long stay overseas , sharing in the sorrow of her parents who were left behind"
sadness,the thought of having to read a boring book of 400 pages in english
sadness,losing a pet chick our family had just put the chick outside a few days before and then one morning it was gone
sadness,"i felt very sad when i was in form three to notice that my friend barley jumbe , had lost very expensive new sports short trousers"
sadness,when my uncle died of leukemia at age 35
sadness,when my ex boyfriend and i separated
sadness,when my best friend promised to come at my house and i had to prepare so many expensive things for her but only to learn at last that she would not turn up
sadness,my examination results were not satisfactory even though i had tried my best then i started wondering about my abilities for the major subject however i did not know how to choose my major subject if i were to change it
sadness,i was told that a friend of mine was going to mexico for good
sadness,i had failed some subjects in mathematics
sadness,when my boyfriend almost had a relationship with a close friend of mine
sadness,"when my father passed away in 1978 i was left alone with my mother who was very sick so i had to go and live with my aunt , who is very short tempered , till my mother was discharged from the hospital"
sadness,when a very close friend of mine went into hospital for a major operation and i could n't see her for a while as i was not a relative she had no relatives in n z
sadness,when i lost my father in a car accident
sadness,death of my father
sadness,when i learned that a friend of mine had not been speaking to her boyfriend for a week after an argument because of unfounded jealousy
sadness,when i was ill and had to stay at the hospital for a period of time
sadness,disappointed love the girl made an end to our relationship while i thought she was in love with me
sadness,when i was not accepted as a student in finance and accounting
sadness,when my mother was very sick and almost died
sadness,the day i left my first girlfriend
sadness,the passing away of my mum
sadness,when i received the news that my in laws had passed away i depended heavily on them for their guidance and the running of their daughter 's buisness
sadness,i felt sad when i was told to walk out of the classroom because i was within the row of students who were making noise
sadness,i got to know about the death of a close friend
sadness,last year when i worked during the summer holidays and studied at the same time for an examination i had to repeat my boyfriend went to greece for a holiday for a month
sadness,i feel sad when i see things done against men and nothing could stop it at least i think so
sadness,a good friend of mine died during the funeral i felt an intense feeling of sadness
sadness,laziness makes one sad
sadness,"looking up end of semester results , and finding i 'd failed three out of seven \( subjects \)"
sadness,when i heard the news of my grandfather 's sudden death
sadness,whenever i read or think about the way people treat animals and nature
sadness,during the physics experiment session i did not understand the content of the experiment and did not know how to do it
sadness,at the death of my friend 's father and especially as this happened ten days before her wedding
sadness,finding out that the girl i like does not like me
sadness,when my sister \( really my niece \) died of cancer at the age of 2 yrs after i took her to the doctor at the age of 1 and he diagnosed it
sadness,death in the close family
sadness,general ye jianying died
sadness,losing a boyfriend for the second time to my friend he fell in love with her the same thing happened a few months earlier with another boyfriend
sadness,my friend was badly hurt
sadness,when my father passed away
sadness,caused a family disturbance
sadness,at set backs
sadness,it was shocking news to me when i received a telegram from home telling me that my grandmother had passed away i had to go home to attend the funeral but unfortunately i found that the burial had already taken place
sadness,"when i was in primary 6 , my father died i was very young then and did not know what had happened the weeping of my relatives and my tears made me sad"
sadness,a horse which i had liked very much was taken away
sadness,"when i read the diary of the girl with whom i was living , it was about another boy with whom she had been going around some time back"
sadness,death of paternal grandmother to whom i was very close died of cancer
sadness,"when my mother went through an operation , it was not very serious but i was sad and could not sleep before the operation"
sadness,"it was at the time of my m sc exam , when i was not in a position to take the exam after having studied seriously"
sadness,being sexually assulted and told my friends about it \( we cried together \)
sadness,not winning a medal in the swimming contest
sadness,when my grandmother after staying with us for awhile went back home
sadness,the loss of a close relative who was ill with cancer
sadness,i had received bad news informing me that grandmother and grandfather had passed away the first one to die was my grandmother and after two days grandfather died too
sadness,when my friend did not pass the high school graduation examinations
sadness,recently i felt very sad without any reason it lasted for a few days there was nothing i liked in that period
sadness,when my parents did not let me go on a study tour
sadness,one day i came across a certain boy who was intruding my friendship as lovers with my girlfriend and i was very sad because i did n't expect that girl to disappoint me i regarded her as being very faithful
sadness,"i missed my twin when i was on the verge of being thrown , which i disliked"
sadness,when my father died
sadness,getting separated from my family for a week caused me a sense of sadness
sadness,"in the 12 83 my boyfriend asked me to forget him , as it would be easy"
sadness,not getting on with someone of my classmates in high school
sadness,my father 's death in january 1983 moved me deeply the gloom prevailed for almost two years and i am still to recover from it
sadness,after the fact that made me ashamed i felt sadness
sadness,the death of a close relative
sadness,"when my car froze , and i could not start it"
sadness,the death of my guardian with whom i had stayed when i did my grade six
sadness,when i went to see the result of an exam and saw that i had failed
sadness,there was a conflict of interest between me and a close friend of mine he only thought about his own interest and not about our friendship this behaviour hurt his friends another incident is when a friend isolated himself without giving any reasons
sadness,when grandfather died
sadness,"when my best friend died , at the age of 16"
sadness,when i heard that my nephew had passed away
sadness,when i was told that my uncle had passed away
sadness,when my best friend got a boyfriend because of this a relationship of ten years was finished abruptely
sadness,my mother 's death
sadness,"losing close people and animals so far , i 've felt most when losing our dog in a traffic accident"
sadness,hearing about developments of sience in the west a lot better than china
sadness,when i learnt that my close friend was going to immigrate
sadness,i felt sadness when my grandfather died
sadness,when my dog was stolen
sadness,a friend of mine was hurt as he thought that our relationship was not the same as before and something had gone wrong
sadness,i received a letter form home telling me that my sister was very sick
sadness,when i heard about the death of my aunt
sadness,a sudden end to the relationship with my first girlfriend
sadness,i really became sad when mother passed away while i was very young
sadness,talking to a very good friend who had just had a very bad experience which was changing his whole way of looking at life etc
sadness,shifted from melbourne to brisbane all my old school friends gave me a party and i had to say good bye to them all
sadness,"i wanted to be pregnant and did not succeed , so i was depressed at every menstruation"
sadness,"when my boyfriend openly let me down , preferring another girl"
sadness,"in a social situation i became interested in a woman we talked , we laughed , we enjoyed each other she desappeared for a few minutes , and a little after appeared with an other man"
sadness,when my last relation broke up
sadness,my fianct 's family was adopting a 5 years old boy i felt myself close to him as i never felt before after some time his mother demanded the care of the kid and we were obliged to send him back
sadness,"when i learnt that i had failed an exam , this not only influenced my emotions but also other important tasks , it also made my record imperfect"
sadness,"when my grandfather died when i heard about his death , i had a bad feeling in my stomach and i felt as if i had lost something very precious"
sadness,death of brother
sadness,a friend of mine is having psychiatric problems because of his mother 's death ages ago he is really quiet and because it relates back to his childhood i feel sadness for him he does n't lead a normal life and it just seems unfair
sadness,"finding out that the class leader can go to your lectures , and his english is worse than mine"
sadness,when my basket ball team lost the qualification at a final
sadness,when i came to know that a girl i was fond of already had a boyfriend
sadness,my roommate 's sister committed suicide
sadness,"i was watching a sunset after my latest boyfriend left me and i realized that we would never watch sunsets again , probaly never see eachother again and none of it mattered"
sadness,when i crashed my car and it had to be scrapped then it was my fault and i feel depressed as i miss the car
sadness,"while walking through an old mining area , i unwittingly disturbed a wallaby which , in its resultant flight , accidentally fell down a deep mine shaft on investigation it seemed uninjured , but it was impossible for the wallaby to get out , and also for me to get it out of the shaft to prevent its suffering a slow death , i shot it"
sadness,"the person whom i liked most left me for a friend of mine , after several months of mutual help and a profound knowledge of each other"
sadness,"the death of my father , even though we had not been very close to each other"
sadness,when i came back from my holidays
sadness,my father died unexpectedly at the age of 53 years he certainly would have liked to live longer i was also said because i was confronted with the fact that i would die one day too
sadness,i felt sad when my boyfriend and i were apart for some time
sadness,"felt sad about some street kids in queii square , aotea square because they had been sniffing glue and some were very young i went into the role of a performing clown"
sadness,i did not quite succeed in breast feeding my baby
sadness,i remember being sad whe my aunt 's child died \( 2 days old \)
sadness,"when i saw in the newspapers , on the t v , and magazines the chaotic situation caused by the drought and hunger in mauritania"
sadness,"i met a girl some time ago and i cared very much about her but it happened so that we left each other i felt some sort of sadness , i think i can call it so"
sadness,"i had a schoolmate who went to the hospital as her brain was bleeding she fell unconscious for three days and when i went to see her i saw the miserable state the family was in moreover i could not do nothing for her i was very sad finally , she died"
sadness,my friend will find out that i am in love with her
sadness,i have been thinking of changing my major for a few months my original major was chinese language and it blocks my way i have to face many problems at the sametime and i do not know what is real and virtuous i do not know if i am not interested in chinese or if there are other factors which make me sad i am not very clear on what i can do for the study of communication and journalism i am not clear about what i can do what are the limitations \? i hesitate but i feel more adjusted now
sadness,when the neighbour of a friend of mine was stabbed to death by thieves in kabwe they stole his van
sadness,i felt sadness when i had to get separated from the woman i loved who had to leave for her motherland
sadness,i talked to my boyfriend on the phone when i was in high spirits and had a lot to tell him i had been looking forward to this conversation and he did not listen to me to the extent that i had anticipated
sadness,"my grandfather died , i went to the mortuary and saw the corpse"
sadness,when i part with my friends i feel always sad for some time i ca n't remember a concrete example now for example i have just parted with a friend of mine and i am feeling sad
sadness,a friend of mine who was driving a car ahead of me died in a car accident
sadness,i was once nominated as an officer cadet in the armed forces and my name was cancelled on the list of nominees of those who were sent to kenya for training
sadness,from the fact that my husband and i are not in good terms
sadness,failing an examination
sadness,we went to visit my mother at the residence she was crying and said that she was about to die i believed all her complaints and continously thought of the possibility of loosing her
sadness,"i saw a dead child which was not covered , it had been knocked down by a car"
sadness,when my grandmother died
sadness,when my aunt died
sadness,when one of my closest friends died unexpectantly
sadness,"my mother left my father for his best friend , and he moved to papua new guinea despite the fact that i am closer to my father than to anyone else in my family , i had to move in with my mother , and say good bye to my father , not knowing when i would see him again"
sadness,when a friend of mine told me that he was going to commit suicide
sadness,i ran a race for the cal track team and i did terribly and then the coach said that i should sit out for the season i felt really sad because i was n't going to be able to run it was something i always had done and now i could n't do it anymore
sadness,"one of my class mates had a disease unexpectedly , he had been in a coma for six days in a hospital before he died"
sadness,after my father 's death
sadness,my current work load is too much the feeling comes back from time to time
sadness,when i realized that it did not make much sense to start a relationship with a girl who was not very constructive to establish a firm relationship
sadness,when my flute teacher was replaced by a new one
sadness,"when i feel lonely , perhaps because i have to study a lot and i am shut up in my appartment nothing happens in particular because there is no time for anything else"
sadness,"when my boyfriend wanted to leave me , i felt sad and melancholic"
sadness,my parents told me that they do not like my friend
sadness,"my mother was stuck by an apoplectic fit , was hemi paralyzed and suffered an aphasia"
sadness,when my brother died
sadness,i met again a very good friend after a year and realized that there had grown a certain distance between us
sadness,when my father a 4th 5th generation colonial \( from eng \) attacked me verbally about my chosen partner a man whom he discarded because his colour skin was not white his ultimate disgust saddned me
sadness,"finding out that china is poor , so we cannot have good reference books"
sadness,a girl i love does not love me
sadness,"my boyfriend with whom i had a longlasting relationship , fell in love with another girl , then he asked me something which implied that he loved that girl more than he loved me"
sadness,"one saturday morning i had got ready to go out swimming with my friends unfortunately the weather did not permit it , so we stayed indoors"
sadness,"during a summer holiday a french girl and i had becoe back home , i felt very sad"
sadness,finding out that my grandfather had died he lived in england and i had not seen him for 10 years
sadness,"the saddest i 've ever been was when my lover was killed , hitch hiking to work"
sadness,"i tried to talk to my parents over the phone , as i wanted to go home for the week end and i knew that i would not be able to bear it i tried to reduce the gulf and the conflict between us by talking in order to unite our worlds result:hysterical mess , blinding and blaming"
sadness,"three weeks ago a friend of mine bid me good bye before going abroad i felt happy for her as she was achieving something by making the trip , but i also felt sad as i would not be seeing her for a long time"
sadness,when i heard that my father had passed away
sadness,when out of work
sadness,i had this feeling when my parents distroyed a relationship with a boy because they thought he was bad and irresponsible
sadness,when i learned that two of my friends had had a serious car accident
sadness,years ago i fell in love for the first time as natural for every school girl i was day dreaming later \( after 3 years \) we left each other no one was to blame but i felt deep sadness even now i remember about it quite often
sadness,my best friend had a relatively severe illness i was sad because she was suffering
sadness,i was having breakfast with a classmate and suddenly i began to cry as i thought of a friend of mine whom i had not seen for a long time
sadness,"at a lack of love of my father for my mum , sadness for him more than anyone else because he does not realise how much love and happiness there could be between them , and is , and how much he is damaging himself apart from mum"
sadness,"at my grandfather 's funeral i remembered that the thing he liked and respected most was earth , i thought that he had attained what he wanted and was not separated from it any longer"
sadness,it was in the evening when i heard that my girl went to zambia and that she would never come back
sadness,the loss of the woman who loved me most till today
sadness,when i heard of the death of my mother
sadness,a certain person whom i respect and esteem a lot pays me no attention she keeps up appearances but shows almost no interest in me
sadness,the end of a relationship \( after 4 years \) by doing this i hurt the other person very much
sadness,when my cousin passed away
sadness,leaving melbourne to move interstate leaving relatives and friends behind
sadness,"my guinea pig had been ill for a couple of days one evening , when i came home i enquired as to how it was doing my mother 's expression told me that it had died my knees refused to support me and i began to weep convulsively"
sadness,"i tried my level best to care for my client , i took an appointment with a doctor and before meeting the doctor he expired a poor small boy from uttar pradesh"
sadness,the death of my twin sister suicide
sadness,it happened that i was alone with no contacts with friends
sadness,my friend still trusts me as a friend
sadness,"i could n't sleep , and began to remind of my childhood we are many sisters and at that time we were spanked a lot and i do n't know why i started to remind of the spanks they and i had had , their shouts when this happened"
sadness,my mother was ill and my father was not at home
sadness,"i was alone in my parents' house , having made plans to spend the afternoon with a lover \( plans which the lover cancelled \) , watching a movie and considering my life and circumstances pressures of examinations in particular"
sadness,when my grandfather died
sadness,i saw a lot of starving people in a t v news report
sadness,when my grandmother died
sadness,close relative is dying of cancer found out last week
sadness,"a person i really like left for overseas for a few months , i had hoped to go out with her soon"
sadness,when i decided not to out any longer with a girl whom i liked quite a lot this made me feel low for a some time
sadness,"i would have liked to go out to chat with some acquaintances , but i realized that i was not wanted i felt hurt , disappointed , lonely and deserted"
sadness,"i could not meet my love , after having waited for a month , due to illness"
sadness,"last academic year i received bad news my grand uncle had passed away i felt lonely and bad because apart from the biological ties , he was a good old friend of mine at home"
sadness,when my cousin passed away during the holidays at home he fell ill at night and the next day he died in the evening
sadness,when my grandparents moved to another part of the town
sadness,my father recently having a heart attack spending a few months in hospital
sadness,when my grandmother died i had a very deep relation to her \( i lived with her for several years \)
sadness,when someone i love told me that she did not love me anymore and that she wanted all the snaps that she had given me in exchange for the ones i had given her
sadness,i wrote a letter to my boyfriend but he could n't answer it in time so as a defence mechanism i just found that i felt so sad about it and could n't talk to anyone
sadness,i could n't be with a girl on whom i was very keen
sadness,"being away from a very close friend , i was away from finland for a year as an exchange student"
sadness,"the breaking up of a relationship we decided that the relationship could not carry on , so it was no surprise to me and anyhow , i had known it would happen sooner or later"
sadness,death of general ye jianying
sadness,i was watching a sad film and it affected me deeply
sadness,"when i began to read a thick book , which i had a limited time to read also when i have a lot of work to do and i cannot keep up"
sadness,when a close friend drowned in the american river
sadness,found out that my grandmother might have been misdiagnosed as a psychiatric patient because the doctor did not know about neurologism
sadness,when my grandmother died having to see my mother weep
sadness,this monday i took a math 1bs test and flunked for the second time
sadness,a close friend decided to stop with his study and to go back home
sadness,when an earlier friend was spreading negative rumours about me
sadness,i felt very sad when my son died after a short illness
sadness,when i knew i had to go out with my mother on some errands
sadness,when i was told that i had not been successful in getting the job i had been expecting i was sure that i was sufficiently qualified
sadness,"i was at home alone when i realized that a young roe approached our house i hid because i did not want to frighten it it limped some time later , when i thought that it had already run away , i saw it lying on our terrace i came nearer and saw that it was terribly wounded i informed the ranger who said that the roe must have been attacked by dogs he had to shoot it"
sadness,"my grandfather was seriously ill , he had only a few days left to live i had always loved him , but never told him when i saw him for the last time , i had the feeling that i had omitted so many things i could not do again there was a fly sitting on his forehead and he was too weak to drive it away i was very sad when i saw that"
sadness,when my mother was proved to suffer from a very serious disease
sadness,when i heard the news that my grandfather had died
sadness,"i felt very lonely , was very dissatisfied with myself when i realised that i could feel very jealous of other women because of my boyfriend"
sadness,my academic result was poor and i had to repeat the second year i felt sad about the coming several years
sadness,my got my mathematics test 's marks and could not believe that it was true in the past i would have at least 80 marks was i getting weaker at studies \? this made me feel that i should not expect too much from going to the university
sadness,a colleague 's 17 year old daughter is seriously ill with cancer and has only a year to live i heard about it 6 weeks ago
sadness,"when my grandfather was sick , and died i felt more sad , though , when he was sick"
sadness,"i had to give up my love , because it did not work out well"
sadness,i felt sad when i heard that my cousin had passed away just suddenly
sadness,when a friend died
sadness,"when i was betrayed by a friend , and decided to stay apart form her"
sadness,when i feel that i have made a mistake
sadness,close friend leave to go overseas for an indefinite period farewell scene at airport
sadness,i was very sad when i heard that my auntie had passed away
sadness,tonight in bed when i realised how bad my relationship with my friend was
sadness,i was very sad at hearing that my grandfather had passed away
sadness,when my grandmother died after a long illness
sadness,my cat died painfully and slowly
sadness,a friend told me that he had suffered in love and in academics i shared his sadness
sadness,i experienced this emotion when my friend committed suicide after we had spent the afternoon playing and discussing life and it 's problems
sadness,when my grandmother died i had a stronger relation to her than to my mother
sadness,the saddest moment in my life was when i lost my younger sister a few years back
sadness,when my parents separated temporarily and i was left behind with my father as i loved my mother i wanted to go with her
sadness,"when someone tells me something that hurts me , i feel bad about it and also feel sad"
sadness,"for the loss of a close friend or relative , but you feel grief when you are away from home , too"
sadness,i saw a friend of mine who had suffered a very heavy contusion after an accident
sadness,when i was 10 11 years old my father travelled very much for his work \( he passed three months away from home \)
sadness,i knew a girl so lovely that everyone would like her but she refused to accept my christmas present and i tried to forget her
sadness,when my grandmother died of cancer
sadness,at rejection being ignored by a loved person held in great esteem
sadness,"when my sister left to go home , in sweden , after the christmas holidays"
sadness,"the fact that my mother is getting married again \( my mother and father divorced about 15 years ago \) means that she will probably move to turku , and our home , which is a one family house , will be sold \( i myself have not been living at home for the past six years \)"
sadness,this happened when one of my uncles died just whan i was planning to go and visit him during the next holidays
sadness,i felt very sad when i saw the first list from the names of the people who entered at the university and my name was n't there
sadness,the disease and subsequent death of a close acquaintance sadness was accompanied with feelings of powerlessness \( i also experienced sadness in the situation described under guilt \)
sadness,"the long lasting illness of my grand mother , and the changes in family relationships caused by it"
sadness,"i had n't been at my parent 's place for a long time when i went to visit them i had high expectations , but when i was there it was very different from what i expected"
sadness,when i was transferred from chichiri secondary school to st mary 's sec school i was happy at chichiri as a day scholer and had made a lot of friends i was going to a boarding and that meant parting with my friends as well as my boyfriend for the first time
sadness,failing examn
sadness,"when a close friend , residing in the hostel , lost his father i really pittied him and the situation made me feel sad"
